ID,DOY,Date,Month,Period,Lat,Long,Temp,Temp_mean,Veg,Veg.21Day
28417,312,08/Nov,11,LGM,60.00,42.50,-28.30,-28.36,0,0
28418,313,09/Nov,11,LGM,60.00,42.50,-29.30,-28.88,0,0
28419,314,10/Nov,11,LGM,60.00,42.50,-29.03,-30.02,0,0
28420,315,11/Nov,11,LGM,60.00,42.50,-31.74,-31.26,0,0
28421,316,12/Nov,11,LGM,60.00,42.50,-33.02,-32.88,0,0
28422,317,13/Nov,11,LGM,60.00,42.50,-33.87,-33.05,0,0
28423,318,14/Nov,11,LGM,60.00,42.50,-32.26,-32.87,0,0
28424,319,15/Nov,11,LGM,60.00,42.50,-32.49,-32.56,0,0
28425,320,16/Nov,11,LGM,60.00,42.50,-32.92,-33.11,0,0
28426,321,17/Nov,11,LGM,60.00,42.50,-33.91,-33.49,0,0
28427,322,18/Nov,11,LGM,60.00,42.50,-33.64,-34.67,0,0
28428,323,19/Nov,11,LGM,60.00,42.50,-36.46,-34.87,0,0
28429,324,20/Nov,11,LGM,60.00,42.50,-34.51,-34.90,0,0
28430,325,21/Nov,11,LGM,60.00,42.50,-33.72,-34.49,0,0
28431,326,22/Nov,11,LGM,60.00,42.50,-35.23,-34.43,0,0
28432,327,23/Nov,11,LGM,60.00,42.50,-34.35,-34.40,0,0
28433,328,24/Nov,11,LGM,60.00,42.50,-33.62,-34.00,0,0
28434,329,25/Nov,11,LGM,60.00,42.50,-34.02,-33.70,0,0
28435,330,26/Nov,11,LGM,60.00,42.50,-33.46,-34.75,0,0
28436,331,27/Nov,11,LGM,60.00,42.50,-36.76,-35.97,0,0
28437,332,28/Nov,11,LGM,60.00,42.50,-37.68,-37.29,0,0
28438,333,29/Nov,11,LGM,60.00,42.50,-37.42,-37.31,0,0
28439,334,30/Nov,11,LGM,60.00,42.50,-36.82,-37.39,0,0
28440,335,01/Dec,12,LGM,60.00,42.50,-37.94,-36.62,0,0
28441,336,02/Dec,12,LGM,60.00,42.50,-35.11,-35.42,0,0
28442,337,03/Dec,12,LGM,60.00,42.50,-33.22,-33.76,0,0
28443,338,04/Dec,12,LGM,60.00,42.50,-32.94,-34.19,0,0
28444,339,05/Dec,12,LGM,60.00,42.50,-36.40,-34.46,0,0
28445,340,06/Dec,12,LGM,60.00,42.50,-34.03,-34.59,0,0
28446,341,07/Dec,12,LGM,60.00,42.50,-33.35,-34.69,0,0
28447,342,08/Dec,12,LGM,60.00,42.50,-36.68,-35.77,0,0
28448,343,09/Dec,12,LGM,60.00,42.50,-37.27,-36.94,0,0
28449,344,10/Dec,12,LGM,60.00,42.50,-36.88,-37.50,0,0
28450,345,11/Dec,12,LGM,60.00,42.50,-38.35,-37.70,0,0
28451,346,12/Dec,12,LGM,60.00,42.50,-37.88,-38.84,0,0
28452,347,13/Dec,12,LGM,60.00,42.50,-40.30,-39.36,0,0
28453,348,14/Dec,12,LGM,60.00,42.50,-39.89,-39.96,0,0
28454,349,15/Dec,12,LGM,60.00,42.50,-39.69,-39.57,0,0
28455,350,16/Dec,12,LGM,60.00,42.50,-39.14,-39.17,0,0
28456,351,17/Dec,12,LGM,60.00,42.50,-38.68,-38.79,0,0
28457,352,18/Dec,12,LGM,60.00,42.50,-38.56,-38.46,0,0
28458,353,19/Dec,12,LGM,60.00,42.50,-38.13,-38.61,0,0
28459,354,20/Dec,12,LGM,60.00,42.50,-39.13,-40.05,0,0
28460,355,21/Dec,12,LGM,60.00,42.50,-42.88,-40.78,0,0
28461,356,22/Dec,12,LGM,60.00,42.50,-40.34,-40.56,0,0
28462,357,23/Dec,12,LGM,60.00,42.50,-38.45,-39.33,0,0
28463,358,24/Dec,12,LGM,60.00,42.50,-39.20,-38.44,0,0
28464,359,25/Dec,12,LGM,60.00,42.50,-37.68,-38.82,0,0
28465,360,26/Dec,12,LGM,60.00,42.50,-39.59,-39.14,0,0
28466,361,27/Dec,12,LGM,60.00,42.50,-40.15,-38.95,0,0
28467,362,28/Dec,12,LGM,60.00,42.50,-37.11,-37.59,0,0
28468,363,29/Dec,12,LGM,60.00,42.50,-35.51,-36.60,0,0
28469,364,30/Dec,12,LGM,60.00,42.50,-37.17,-36.56,0,0
28470,365,31/Dec,12,LGM,60.00,42.50,-36.99,-38.46,0,0
28471,1,01/Jan,1,LGM,62.50,42.50,-41.23,-40.15,0,0
28472,2,02/Jan,1,LGM,62.50,42.50,-42.23,-42.04,0,0
28473,3,03/Jan,1,LGM,62.50,42.50,-42.66,-43.19,0,0
28474,4,04/Jan,1,LGM,62.50,42.50,-44.67,-43.98,0,0
28475,5,05/Jan,1,LGM,62.50,42.50,-44.61,-44.97,0,0
28476,6,06/Jan,1,LGM,62.50,42.50,-45.64,-44.82,0,0
28477,7,07/Jan,1,LGM,62.50,42.50,-44.20,-44.93,0,0
28478,8,08/Jan,1,LGM,62.50,42.50,-44.94,-44.62,0,0
28479,9,09/Jan,1,LGM,62.50,42.50,-44.71,-44.35,0,0
28480,10,10/Jan,1,LGM,62.50,42.50,-43.39,-44.68,0,0
28481,11,11/Jan,1,LGM,62.50,42.50,-45.93,-44.11,0,0
28482,12,12/Jan,1,LGM,62.50,42.50,-43.02,-44.55,0,0
28483,13,13/Jan,1,LGM,62.50,42.50,-44.69,-44.28,0,0
28484,14,14/Jan,1,LGM,62.50,42.50,-45.13,-45.61,0,0
28485,15,15/Jan,1,LGM,62.50,42.50,-47.02,-46.14,0,0
28486,16,16/Jan,1,LGM,62.50,42.50,-46.28,-46.27,0,0
28487,17,17/Jan,1,LGM,62.50,42.50,-45.50,-45.73,0,0
28488,18,18/Jan,1,LGM,62.50,42.50,-45.42,-45.66,0,0
28489,19,19/Jan,1,LGM,62.50,42.50,-46.07,-44.68,0,0
28490,20,20/Jan,1,LGM,62.50,42.50,-42.54,-43.55,0,0
28491,21,21/Jan,1,LGM,62.50,42.50,-42.05,-42.03,0,0
28492,22,22/Jan,1,LGM,62.50,42.50,-41.50,-41.53,0,0
28493,23,23/Jan,1,LGM,62.50,42.50,-41.04,-41.52,0,0
28494,24,24/Jan,1,LGM,62.50,42.50,-42.02,-41.63,0,0
28495,25,25/Jan,1,LGM,62.50,42.50,-41.84,-42.75,0,0
28496,26,26/Jan,1,LGM,62.50,42.50,-44.39,-43.53,0,0
28497,27,27/Jan,1,LGM,62.50,42.50,-44.36,-43.71,0,0
28498,28,28/Jan,1,LGM,62.50,42.50,-42.39,-43.02,0,0
28499,29,29/Jan,1,LGM,62.50,42.50,-42.31,-41.80,0,0
28500,30,30/Jan,1,LGM,62.50,42.50,-40.69,-41.92,0,0
28501,31,31/Jan,1,LGM,62.50,42.50,-42.77,-42.37,0,0
28502,32,01/Feb,2,LGM,62.50,42.50,-43.64,-43.54,0,0
28503,33,02/Feb,2,LGM,62.50,42.50,-44.20,-43.79,0,0
28504,34,03/Feb,2,LGM,62.50,42.50,-43.53,-44.32,0,0
28505,35,04/Feb,2,LGM,62.50,42.50,-45.22,-44.96,0,0
28506,36,05/Feb,2,LGM,62.50,42.50,-46.14,-44.51,0,0
28507,37,06/Feb,2,LGM,62.50,42.50,-42.16,-43.89,0,0
28508,38,07/Feb,2,LGM,62.50,42.50,-43.37,-42.94,0,0
28509,39,08/Feb,2,LGM,62.50,42.50,-43.30,-42.67,0,0
28510,40,09/Feb,2,LGM,62.50,42.50,-41.33,-42.34,0,0
28511,41,10/Feb,2,LGM,62.50,42.50,-42.38,-41.94,0,0
28512,42,11/Feb,2,LGM,62.50,42.50,-42.12,-42.20,0,0
28513,43,12/Feb,2,LGM,62.50,42.50,-42.11,-42.33,0,0
28514,44,13/Feb,2,LGM,62.50,42.50,-42.76,-42.80,0,0
28515,45,14/Feb,2,LGM,62.50,42.50,-43.52,-43.02,0,0
28516,46,15/Feb,2,LGM,62.50,42.50,-42.77,-42.72,0,0
28517,47,16/Feb,2,LGM,62.50,42.50,-41.87,-41.29,0,0
28518,48,17/Feb,2,LGM,62.50,42.50,-39.22,-40.13,0,0
28519,49,18/Feb,2,LGM,62.50,42.50,-39.31,-39.19,0,0
28520,50,19/Feb,2,LGM,62.50,42.50,-39.05,-39.89,0,0
28521,51,20/Feb,2,LGM,62.50,42.50,-41.30,-41.00,0,0
28522,52,21/Feb,2,LGM,62.50,42.50,-42.64,-42.45,0,0
28523,53,22/Feb,2,LGM,62.50,42.50,-43.40,-43.29,0,0
28524,54,23/Feb,2,LGM,62.50,42.50,-43.83,-43.36,0,0
28525,55,24/Feb,2,LGM,62.50,42.50,-42.85,-42.41,0,0
28526,56,25/Feb,2,LGM,62.50,42.50,-40.55,-40.56,0,0
28527,57,26/Feb,2,LGM,62.50,42.50,-38.29,-38.72,0,0
28528,58,27/Feb,2,LGM,62.50,42.50,-37.32,-37.60,0,0
28529,59,28/Feb,2,LGM,62.50,42.50,-37.19,-37.41,0,0
28530,60,01/Mar,3,LGM,62.50,42.50,-37.71,-37.75,0,0
28531,61,02/Mar,3,LGM,62.50,42.50,-38.35,-37.70,0,0
28532,62,03/Mar,3,LGM,62.50,42.50,-37.04,-36.67,0,0
28533,63,04/Mar,3,LGM,62.50,42.50,-34.61,-35.17,0,0
28534,64,05/Mar,3,LGM,62.50,42.50,-33.86,-34.36,0,0
28535,65,06/Mar,3,LGM,62.50,42.50,-34.61,-34.59,0,0
28536,66,07/Mar,3,LGM,62.50,42.50,-35.31,-35.15,0,0
28537,67,08/Mar,3,LGM,62.50,42.50,-35.53,-35.26,0,0
28538,68,09/Mar,3,LGM,62.50,42.50,-34.95,-35.25,0,0
28539,69,10/Mar,3,LGM,62.50,42.50,-35.26,-34.62,0,0
28540,70,11/Mar,3,LGM,62.50,42.50,-33.66,-34.72,0,0
28541,71,12/Mar,3,LGM,62.50,42.50,-35.25,-35.05,0,0
28542,72,13/Mar,3,LGM,62.50,42.50,-36.25,-36.12,0,0
28543,73,14/Mar,3,LGM,62.50,42.50,-36.85,-36.47,0,0
28544,74,15/Mar,3,LGM,62.50,42.50,-36.30,-35.69,0,0
28545,75,16/Mar,3,LGM,62.50,42.50,-33.93,-34.63,0,0
28546,76,17/Mar,3,LGM,62.50,42.50,-33.66,-33.51,0,0
28547,77,18/Mar,3,LGM,62.50,42.50,-32.95,-32.92,0,0
28548,78,19/Mar,3,LGM,62.50,42.50,-32.14,-32.09,0,0
28549,79,20/Mar,3,LGM,62.50,42.50,-31.19,-32.26,0,0
28550,80,21/Mar,3,LGM,62.50,42.50,-33.45,-32.98,0,0
28551,81,22/Mar,3,LGM,62.50,42.50,-34.30,-33.32,0,0
28552,82,23/Mar,3,LGM,62.50,42.50,-32.22,-33.07,0,0
28553,83,24/Mar,3,LGM,62.50,42.50,-32.70,-32.55,0,0
28554,84,25/Mar,3,LGM,62.50,42.50,-32.72,-32.65,0,0
28555,85,26/Mar,3,LGM,62.50,42.50,-32.54,-32.46,0,0
28556,86,27/Mar,3,LGM,62.50,42.50,-32.13,-32.18,0,0
28557,87,28/Mar,3,LGM,62.50,42.50,-31.87,-31.38,0,0
28558,88,29/Mar,3,LGM,62.50,42.50,-30.15,-31.35,0,0
28559,89,30/Mar,3,LGM,62.50,42.50,-32.04,-31.47,0,0
28560,90,31/Mar,3,LGM,62.50,42.50,-32.21,-31.97,0,0
28561,91,01/Apr,4,LGM,62.50,42.50,-31.65,-31.02,0,0
28562,92,02/Apr,4,LGM,62.50,42.50,-29.21,-29.20,0,0
28563,93,03/Apr,4,LGM,62.50,42.50,-26.73,-27.10,0,0
28564,94,04/Apr,4,LGM,62.50,42.50,-25.36,-25.56,0,0
28565,95,05/Apr,4,LGM,62.50,42.50,-24.59,-24.89,0,0
28566,96,06/Apr,4,LGM,62.50,42.50,-24.72,-24.58,0,0
28567,97,07/Apr,4,LGM,62.50,42.50,-24.42,-24.96,0,0
28568,98,08/Apr,4,LGM,62.50,42.50,-25.74,-24.44,0,0
28569,99,09/Apr,4,LGM,62.50,42.50,-23.16,-23.44,0,0
28570,100,10/Apr,4,LGM,62.50,42.50,-21.41,-21.53,0,0
28571,101,11/Apr,4,LGM,62.50,42.50,-20.03,-20.74,0,0
28572,102,12/Apr,4,LGM,62.50,42.50,-20.79,-20.37,0,0
28573,103,13/Apr,4,LGM,62.50,42.50,-20.29,-20.71,0,0
28574,104,14/Apr,4,LGM,62.50,42.50,-21.05,-20.82,0,0
28575,105,15/Apr,4,LGM,62.50,42.50,-21.12,-20.75,0,0
28576,106,16/Apr,4,LGM,62.50,42.50,-20.09,-20.54,0,0
28577,107,17/Apr,4,LGM,62.50,42.50,-20.42,-20.11,0,0
28578,108,18/Apr,4,LGM,62.50,42.50,-19.82,-19.90,0,0
28579,109,19/Apr,4,LGM,62.50,42.50,-19.46,-19.07,0,0
28580,110,20/Apr,4,LGM,62.50,42.50,-17.93,-18.52,0,0
28581,111,21/Apr,4,LGM,62.50,42.50,-18.16,-18.15,0,0
28582,112,22/Apr,4,LGM,62.50,42.50,-18.35,-18.07,0,0
28583,113,23/Apr,4,LGM,62.50,42.50,-17.71,-17.82,0,0
28584,114,24/Apr,4,LGM,62.50,42.50,-17.41,-17.92,0,0
28585,115,25/Apr,4,LGM,62.50,42.50,-18.65,-18.00,0,0
28586,116,26/Apr,4,LGM,62.50,42.50,-17.93,-18.32,0,0
28587,117,27/Apr,4,LGM,62.50,42.50,-18.37,-18.07,0,0
28588,118,28/Apr,4,LGM,62.50,42.50,-17.92,-17.85,0,0
28589,119,29/Apr,4,LGM,62.50,42.50,-17.25,-17.27,0,0
28590,120,30/Apr,4,LGM,62.50,42.50,-16.63,-16.70,0,0
28591,121,01/May,5,LGM,62.50,42.50,-16.23,-16.27,0,0
28592,122,02/May,5,LGM,62.50,42.50,-15.96,-15.30,0,0
28593,123,03/May,5,LGM,62.50,42.50,-13.72,-14.95,0,0
28594,124,04/May,5,LGM,62.50,42.50,-15.17,-14.83,0,0
28595,125,05/May,5,LGM,62.50,42.50,-15.61,-14.98,0,0
28596,126,06/May,5,LGM,62.50,42.50,-14.17,-13.87,0,0
28597,127,07/May,5,LGM,62.50,42.50,-11.83,-12.34,0,0
28598,128,08/May,5,LGM,62.50,42.50,-11.01,-11.63,0,0
28599,129,09/May,5,LGM,62.50,42.50,-12.05,-11.59,0,0
28600,130,10/May,5,LGM,62.50,42.50,-11.70,-12.10,0,0
28601,131,11/May,5,LGM,62.50,42.50,-12.55,-12.65,0,0
28602,132,12/May,5,LGM,62.50,42.50,-13.71,-13.09,0,0
28603,133,13/May,5,LGM,62.50,42.50,-13.02,-13.18,0,0
28604,134,14/May,5,LGM,62.50,42.50,-12.81,-12.72,0,0
28605,135,15/May,5,LGM,62.50,42.50,-12.33,-12.66,0,0
28606,136,16/May,5,LGM,62.50,42.50,-12.83,-12.57,0,0
28607,137,17/May,5,LGM,62.50,42.50,-12.54,-12.38,0,0
28608,138,18/May,5,LGM,62.50,42.50,-11.77,-11.97,0,0
28609,139,19/May,5,LGM,62.50,42.50,-11.61,-11.91,0,0
28610,140,20/May,5,LGM,62.50,42.50,-12.35,-11.69,0,0
28611,141,21/May,5,LGM,62.50,42.50,-11.11,-11.39,0,0
28612,142,22/May,5,LGM,62.50,42.50,-10.72,-10.74,0,0
28613,143,23/May,5,LGM,62.50,42.50,-10.40,-10.55,0,0
28614,144,24/May,5,LGM,62.50,42.50,-10.53,-10.21,0,0
28615,145,25/May,5,LGM,62.50,42.50,-9.71,-9.93,0,0
28616,146,26/May,5,LGM,62.50,42.50,-9.54,-9.46,0,0
28617,147,27/May,5,LGM,62.50,42.50,-9.14,-9.32,0,0
28618,148,28/May,5,LGM,62.50,42.50,-9.27,-8.78,0,0
28619,149,29/May,5,LGM,62.50,42.50,-7.94,-8.23,0,0
28620,150,30/May,5,LGM,62.50,42.50,-7.49,-7.83,0,0
28621,151,31/May,5,LGM,62.50,42.50,-8.07,-8.09,0,0
28622,152,01/Jun,6,LGM,62.50,42.50,-8.71,-8.78,0,0
28623,153,02/Jun,6,LGM,62.50,42.50,-9.55,-9.15,0,0
28624,154,03/Jun,6,LGM,62.50,42.50,-9.20,-9.11,0,0
28625,155,04/Jun,6,LGM,62.50,42.50,-8.59,-8.29,0,0
28626,156,05/Jun,6,LGM,62.50,42.50,-7.08,-7.74,0,0
28627,157,06/Jun,6,LGM,62.50,42.50,-7.55,-7.15,0,0
28628,158,07/Jun,6,LGM,62.50,42.50,-6.82,-7.07,0,0
28629,159,08/Jun,6,LGM,62.50,42.50,-6.83,-6.79,0,0
28630,160,09/Jun,6,LGM,62.50,42.50,-6.73,-6.38,0,0
28631,161,10/Jun,6,LGM,62.50,42.50,-5.59,-6.06,0,0
28632,162,11/Jun,6,LGM,62.50,42.50,-5.86,-5.69,0,0
28633,163,12/Jun,6,LGM,62.50,42.50,-5.62,-5.29,0,0
28634,164,13/Jun,6,LGM,62.50,42.50,-4.40,-4.78,0,0
28635,165,14/Jun,6,LGM,62.50,42.50,-4.31,-4.41,0,0
28636,166,15/Jun,6,LGM,62.50,42.50,-4.52,-4.29,0,0
28637,167,16/Jun,6,LGM,62.50,42.50,-4.05,-4.30,0,0
28638,168,17/Jun,6,LGM,62.50,42.50,-4.32,-4.32,0,0
28639,169,18/Jun,6,LGM,62.50,42.50,-4.60,-4.59,0,0
28640,170,19/Jun,6,LGM,62.50,42.50,-4.84,-4.94,0,0
28641,171,20/Jun,6,LGM,62.50,42.50,-5.39,-5.19,0,0
28642,172,21/Jun,6,LGM,62.50,42.50,-5.35,-5.14,0,0
28643,173,22/Jun,6,LGM,62.50,42.50,-4.69,-4.57,0,0
28644,174,23/Jun,6,LGM,62.50,42.50,-3.66,-3.87,0,0
28645,175,24/Jun,6,LGM,62.50,42.50,-3.27,-3.54,0,0
28646,176,25/Jun,6,LGM,62.50,42.50,-3.70,-3.64,0,0
28647,177,26/Jun,6,LGM,62.50,42.50,-3.95,-3.80,0,0
28648,178,27/Jun,6,LGM,62.50,42.50,-3.76,-3.65,0,0
28649,179,28/Jun,6,LGM,62.50,42.50,-3.24,-3.45,0,0
28650,180,29/Jun,6,LGM,62.50,42.50,-3.36,-3.14,0,0
28651,181,30/Jun,6,LGM,62.50,42.50,-2.81,-2.71,0,0
28652,182,01/Jul,7,LGM,62.50,42.50,-1.95,-2.23,0,0
28653,183,02/Jul,7,LGM,62.50,42.50,-1.94,-1.87,0,0
28654,184,03/Jul,7,LGM,62.50,42.50,-1.71,-1.79,0,0
28655,185,04/Jul,7,LGM,62.50,42.50,-1.71,-1.69,0,0
28656,186,05/Jul,7,LGM,62.50,42.50,-1.66,-1.61,0,0
28657,187,06/Jul,7,LGM,62.50,42.50,-1.45,-1.69,0,0
28658,188,07/Jul,7,LGM,62.50,42.50,-1.95,-1.44,0,0
28659,189,08/Jul,7,LGM,62.50,42.50,-0.91,-1.12,0,0
28660,190,09/Jul,7,LGM,62.50,42.50,-0.51,-0.47,0,0
28661,191,10/Jul,7,LGM,62.50,42.50,0.00,-0.01,0,0
28662,192,11/Jul,7,LGM,62.50,42.50,0.49,0.35,0,0
28663,193,12/Jul,7,LGM,62.50,42.50,0.57,0.69,0,0
28664,194,13/Jul,7,LGM,62.50,42.50,1.02,1.04,0,0
28665,195,14/Jul,7,LGM,62.50,42.50,1.54,1.12,0,0
28666,196,15/Jul,7,LGM,62.50,42.50,0.79,1.11,0,0
28667,197,16/Jul,7,LGM,62.50,42.50,1.00,1.37,0,0
28668,198,17/Jul,7,LGM,62.50,42.50,2.32,1.80,0,0
28669,199,18/Jul,7,LGM,62.50,42.50,2.09,2.30,0,0
28670,200,19/Jul,7,LGM,62.50,42.50,2.49,2.31,0,0
28671,201,20/Jul,7,LGM,62.50,42.50,2.35,2.40,0,0
28672,202,21/Jul,7,LGM,62.50,42.50,2.36,2.76,0,0
28673,203,22/Jul,7,LGM,62.50,42.50,3.58,3.23,0,0
28674,204,23/Jul,7,LGM,62.50,42.50,3.76,3.59,0,0
28675,205,24/Jul,7,LGM,62.50,42.50,3.43,3.68,0,0
28676,206,25/Jul,7,LGM,62.50,42.50,3.86,3.81,0,0
28677,207,26/Jul,7,LGM,62.50,42.50,4.15,4.12,0,0
28678,208,27/Jul,7,LGM,62.50,42.50,4.34,4.04,0,0
28679,209,28/Jul,7,LGM,62.50,42.50,3.64,3.51,0,0
28680,210,29/Jul,7,LGM,62.50,42.50,2.55,2.98,0,0
28681,211,30/Jul,7,LGM,62.50,42.50,2.76,2.89,0,0
28682,212,31/Jul,7,LGM,62.50,42.50,3.37,3.33,0,0
28683,213,01/Aug,8,LGM,62.50,42.50,3.87,3.64,0,0
28684,214,02/Aug,8,LGM,62.50,42.50,3.69,3.78,0,0
28685,215,03/Aug,8,LGM,62.50,42.50,3.78,3.42,0,0
28686,216,04/Aug,8,LGM,62.50,42.50,2.80,3.21,0,0
28687,217,05/Aug,8,LGM,62.50,42.50,3.05,3.08,0,0
28688,218,06/Aug,8,LGM,62.50,42.50,3.39,3.48,0,0
28689,219,07/Aug,8,LGM,62.50,42.50,4.00,3.85,0,0
28690,220,08/Aug,8,LGM,62.50,42.50,4.16,4.07,0,0
28691,221,09/Aug,8,LGM,62.50,42.50,4.05,3.67,0,0
28692,222,10/Aug,8,LGM,62.50,42.50,2.79,3.29,0,0
28693,223,11/Aug,8,LGM,62.50,42.50,3.04,3.04,0,0
28694,224,12/Aug,8,LGM,62.50,42.50,3.29,3.26,0,0
28695,225,13/Aug,8,LGM,62.50,42.50,3.44,3.40,0,0
28696,226,14/Aug,8,LGM,62.50,42.50,3.48,3.17,0,0
28697,227,15/Aug,8,LGM,62.50,42.50,2.58,2.80,0,0
28698,228,16/Aug,8,LGM,62.50,42.50,2.33,2.25,0,0
28699,229,17/Aug,8,LGM,62.50,42.50,1.85,1.71,0,0
28700,230,18/Aug,8,LGM,62.50,42.50,0.94,1.09,0,0
28701,231,19/Aug,8,LGM,62.50,42.50,0.48,0.94,0,0
28702,232,20/Aug,8,LGM,62.50,42.50,1.40,0.93,0,0
28703,233,21/Aug,8,LGM,62.50,42.50,0.92,0.83,0,0
28704,234,22/Aug,8,LGM,62.50,42.50,0.18,0.27,0,0
28705,235,23/Aug,8,LGM,62.50,42.50,-0.30,-0.39,0,0
28706,236,24/Aug,8,LGM,62.50,42.50,-1.04,-0.37,0,0
28707,237,25/Aug,8,LGM,62.50,42.50,0.23,0.12,0,0
28708,238,26/Aug,8,LGM,62.50,42.50,1.18,0.45,0,0
28709,239,27/Aug,8,LGM,62.50,42.50,-0.06,0.26,0,0
28710,240,28/Aug,8,LGM,62.50,42.50,-0.34,-0.07,0,0
28711,241,29/Aug,8,LGM,62.50,42.50,0.20,0.01,0,0
28712,242,30/Aug,8,LGM,62.50,42.50,0.17,0.23,0,0
28713,243,31/Aug,8,LGM,62.50,42.50,0.33,-0.25,0,0
28714,244,01/Sep,9,LGM,62.50,42.50,-1.24,-0.93,0,0
28715,245,02/Sep,9,LGM,62.50,42.50,-1.89,-2.19,0,0
28716,246,03/Sep,9,LGM,62.50,42.50,-3.45,-3.37,0,0
28717,247,04/Sep,9,LGM,62.50,42.50,-4.78,-4.31,0,0
28718,248,05/Sep,9,LGM,62.50,42.50,-4.70,-4.52,0,0
28719,249,06/Sep,9,LGM,62.50,42.50,-4.07,-4.01,0,0
28720,250,07/Sep,9,LGM,62.50,42.50,-3.27,-3.97,0,0
28721,251,08/Sep,9,LGM,62.50,42.50,-4.57,-4.47,0,0
28722,252,09/Sep,9,LGM,62.50,42.50,-5.58,-5.46,0,0
28723,253,10/Sep,9,LGM,62.50,42.50,-6.24,-6.15,0,0
28724,254,11/Sep,9,LGM,62.50,42.50,-6.64,-6.81,0,0
28725,255,12/Sep,9,LGM,62.50,42.50,-7.56,-7.27,0,0
28726,256,13/Sep,9,LGM,62.50,42.50,-7.62,-7.48,0,0
28727,257,14/Sep,9,LGM,62.50,42.50,-7.27,-7.65,0,0
28728,258,15/Sep,9,LGM,62.50,42.50,-8.05,-7.97,0,0
28729,259,16/Sep,9,LGM,62.50,42.50,-8.60,-8.59,0,0
28730,260,17/Sep,9,LGM,62.50,42.50,-9.13,-9.05,0,0
28731,261,18/Sep,9,LGM,62.50,42.50,-9.43,-9.55,0,0
28732,262,19/Sep,9,LGM,62.50,42.50,-10.09,-9.91,0,0
28733,263,20/Sep,9,LGM,62.50,42.50,-10.21,-10.27,0,0
28734,264,21/Sep,9,LGM,62.50,42.50,-10.52,-10.94,0,0
28735,265,22/Sep,9,LGM,62.50,42.50,-12.10,-12.22,0,0
28736,266,23/Sep,9,LGM,62.50,42.50,-14.04,-13.59,0,0
28737,267,24/Sep,9,LGM,62.50,42.50,-14.64,-14.55,0,0
28738,268,25/Sep,9,LGM,62.50,42.50,-14.97,-15.11,0,0
28739,269,26/Sep,9,LGM,62.50,42.50,-15.73,-15.43,0,0
28740,270,27/Sep,9,LGM,62.50,42.50,-15.59,-15.32,0,0
28741,271,28/Sep,9,LGM,62.50,42.50,-14.64,-15.19,0,0
28742,272,29/Sep,9,LGM,62.50,42.50,-15.33,-15.07,0,0
28743,273,30/Sep,9,LGM,62.50,42.50,-15.24,-15.40,0,0
28744,274,01/Oct,10,LGM,62.50,42.50,-15.63,-15.46,0,0
28745,275,02/Oct,10,LGM,62.50,42.50,-15.50,-15.93,0,0
28746,276,03/Oct,10,LGM,62.50,42.50,-16.67,-16.69,0,0
28747,277,04/Oct,10,LGM,62.50,42.50,-17.89,-17.58,0,0
28748,278,05/Oct,10,LGM,62.50,42.50,-18.19,-18.78,0,0
28749,279,06/Oct,10,LGM,62.50,42.50,-20.26,-20.40,0,0
28750,280,07/Oct,10,LGM,62.50,42.50,-22.75,-21.97,0,0
28751,281,08/Oct,10,LGM,62.50,42.50,-22.90,-22.30,0,0
28752,282,09/Oct,10,LGM,62.50,42.50,-21.26,-22.27,0,0
28753,283,10/Oct,10,LGM,62.50,42.50,-22.65,-23.10,0,0
28754,284,11/Oct,10,LGM,62.50,42.50,-25.40,-23.89,0,0
28755,285,12/Oct,10,LGM,62.50,42.50,-23.61,-24.37,0,0
28756,286,13/Oct,10,LGM,62.50,42.50,-24.10,-23.99,0,0
28757,287,14/Oct,10,LGM,62.50,42.50,-24.26,-24.50,0,0
28758,288,15/Oct,10,LGM,62.50,42.50,-25.14,-24.47,0,0
28759,289,16/Oct,10,LGM,62.50,42.50,-24.01,-24.85,0,0
28760,290,17/Oct,10,LGM,62.50,42.50,-25.41,-25.52,0,0
28761,291,18/Oct,10,LGM,62.50,42.50,-27.14,-26.13,0,0
28762,292,19/Oct,10,LGM,62.50,42.50,-25.85,-26.35,0,0
28763,293,20/Oct,10,LGM,62.50,42.50,-26.06,-26.77,0,0
28764,294,21/Oct,10,LGM,62.50,42.50,-28.40,-27.43,0,0
28765,295,22/Oct,10,LGM,62.50,42.50,-27.83,-27.38,0,0
28766,296,23/Oct,10,LGM,62.50,42.50,-25.92,-26.72,0,0
28767,297,24/Oct,10,LGM,62.50,42.50,-26.41,-26.20,0,0
28768,298,25/Oct,10,LGM,62.50,42.50,-26.26,-27.03,0,0
28769,299,26/Oct,10,LGM,62.50,42.50,-28.42,-27.99,0,0
28770,300,27/Oct,10,LGM,62.50,42.50,-29.28,-30.09,0,0
28771,301,28/Oct,10,LGM,62.50,42.50,-32.58,-31.42,0,0
28772,302,29/Oct,10,LGM,62.50,42.50,-32.41,-31.93,0,0
28773,303,30/Oct,10,LGM,62.50,42.50,-30.79,-31.53,0,0
28774,304,31/Oct,10,LGM,62.50,42.50,-31.39,-31.97,0,0
28775,305,01/Nov,11,LGM,62.50,42.50,-33.73,-33.56,0,0
28776,306,02/Nov,11,LGM,62.50,42.50,-35.57,-34.78,0,0
28777,307,03/Nov,11,LGM,62.50,42.50,-35.05,-35.18,0,0
